post_id,author_id,author_username,author_followers,author_account_age_days,author_created,text,created_at,lang,has_media,media_types,media_urls,likes,retweets,replies,views,bookmarks,quotes,hashtags,content_type,ai_generated,engagement_total,engagement_rate,treat,log_views,log_likes,log_retweets,log_engagement_total,velocity,log_followers,log_account_age,has_media_int,hour_of_day,propensity_score
control_000689,user_9722,user_78054,421,279,2022-01-01,Synthetic control post #689,2025-02-27,en,True,photo,,205,23,40,4624,14,19,portrait,control,False,287,0.06206747404844291,0,8.439231649946526,5.327876168789581,3.1780538303479458,5.662960480135946,0.06206747404844291,6.045005314036012,5.634789603169249,1,0,0.4733568552811497
control_000661,user_8661,user_66338,1265,941,2022-01-01,Synthetic control post #661,2025-02-28,en,True,photo,,156,70,32,4866,51,23,"portrait,artistsontwitter,photography",control,False,281,0.057747636662556515,0,8.490233009833455,5.056245805348308,4.2626798770413155,5.641907070938114,0.057747636662556515,7.143617602704121,6.848005274576363,1,0,0.49681543196971717
control_000061,user_6530,user_49471,538,691,2022-01-01,Synthetic control post #61,2025-01-19,en,True,photo,,289,39,21,4452,23,11,"digitalart,artistsontwitter",control,False,360,0.08086253369272237,0,8.401333305321703,5.66988092298052,3.6888794541139363,5.8888779583328805,0.08086253369272237,6.289715570908998,6.539585955617669,1,0,0.4954085972448132
control_000562,user_3664,user_80834,538,477,2022-01-01,Synthetic control post #562,2025-03-08,en,True,photo,,425,40,42,6791,71,15,"photography,artistsontwitter,portrait",control,False,522,0.07686644087763216,0,8.823500727991183,6.054439346269371,3.713572066704308,6.259581464064923,0.07686644087763216,6.289715570908998,6.169610732491456,1,0,0.48559052511766865
control_000210,user_5900,user_40246,1067,955,2022-01-01,Synthetic control post #210,2025-02-07,en,True,photo,,167,38,9,2919,40,10,"portrait,photography",control,False,224,0.07673860911270983,0,7.979338895262328,5.123963979403259,3.6635616461296463,5.41610040220442,0.07673860911270983,6.97354301952014,6.862757913051401,1,0,0.498557605360774
control_000252,user_9581,user_78735,611,1668,2022-01-01,Synthetic control post #252,2025-01-12,en,True,photo,,341,95,47,7287,32,29,"portrait,photography",control,False,512,0.07026211060793193,0,8.893984438939794,5.834810737062605,4.564348191467836,6.240275845170769,0.07026211060793193,6.416732282512326,7.419979923661835,1,0,0.5177646442995606
control_000441,user_6504,user_81949,195,86,2022-01-01,Synthetic control post #441,2025-02-15,en,True,photo,,406,60,23,5349,40,25,digitalart,control,False,514,0.09609272761263787,0,8.584851839890053,6.008813185442595,4.110873864173311,6.244166900663736,0.09609272761263787,5.278114659230517,4.465908118654584,1,0,0.4485730632139469
control_000488,user_1915,user_93915,266,62,2022-01-01,Synthetic control post #488,2025-02-28,en,True,photo,,253,90,21,6342,52,8,"portrait,artistsontwitter,digitalart",control,False,372,0.0586565752128666,0,8.755107121633896,5.537334267018537,4.51085950651685,5.921578419643816,0.0586565752128666,5.58724865840025,4.143134726391533,1,0,0.43769243676920166
control_000698,user_7247,user_49988,471,1661,2022-01-01,Synthetic control post #698,2025-02-14,en,True,photo,,338,73,11,5091,72,13,artistsontwitter,control,False,435,0.0854449027695934,0,8.535425959677298,5.82600010738045,4.30406509320417,6.077642243349034,0.0854449027695934,6.156978985585555,7.415776975415394,1,0,0.5197130301416478
control_000610,user_7020,user_39139,1078,1645,2022-01-01,Synthetic control post #610,2025-03-17,en,True,photo,,305,27,14,5276,46,9,"portrait,photography",control,False,355,0.06728582259287338,0,8.571113033405668,5.723585101952381,3.332204510175204,5.87493073085203,0.06728582259287338,6.983789965258135,7.406103381237015,1,0,0.512897856938743
control_000099,user_5248,user_97359,405,1531,2022-01-01,Synthetic control post #99,2025-01-31,en,True,photo,,159,45,42,5572,42,27,"artistsontwitter,photography,portrait",control,False,273,0.048994974874371856,0,8.625688787569537,5.075173815233827,3.828641396489095,5.6131281063880705,0.048994974874371856,6.0063531596017325,7.3343293503005365,1,0,0.5187483481060823
control_000681,user_7078,user_93051,161,305,2022-01-01,Synthetic control post #681,2025-01-06,en,False,photo,,174,50,19,5488,71,12,artistsontwitter,control,False,255,0.046465014577259475,0,8.610501368549889,5.1647859739235145,3.9318256327243257,5.545177444479562,0.046465014577259475,5.087596335232384,5.723585101952381,0,0,0.4799425307392329
control_000604,user_7083,user_75970,249,188,2022-01-01,Synthetic control post #604,2025-02-27,en,True,photo,,316,127,54,6782,99,26,"photography,digitalart",control,False,523,0.0771158950162194,0,8.82217476094608,5.75890177387728,4.852030263919617,6.261491684321042,0.0771158950162194,5.521460917862246,5.241747015059643,1,0,0.46710235205949485
control_000707,user_6782,user_62304,138,184,2022-01-01,Synthetic control post #707,2025-01-05,en,True,photo,,135,65,24,3293,16,7,"digitalart,portrait,artistsontwitter",control,False,231,0.07014880048587914,0,8.099857910737585,4.912654885736052,4.189654742026425,5.44673737166631,0.07014880048587914,4.9344739331306915,5.220355825078324,1,0,0.4711801303756643
control_000260,user_3990,user_66229,554,1296,2022-01-01,Synthetic control post #260,2025-01-21,en,True,photo,,170,73,54,8412,81,12,portrait,control,False,309,0.03673323823109843,0,9.037533407550814,5.14166355650266,4.30406509320417,5.736572297479192,0.03673323823109843,6.318968113746434,7.167809184316444,1,0,0.5118517377010525
control_000327,user_5687,user_21445,616,1810,2022-01-01,Synthetic control post #327,2025-03-06,en,True,photo,,277,34,17,4645,38,21,"digitalart,photography",control,False,349,0.0751345532831001,0,8.443761913330354,5.627621113690637,3.5553480614894135,5.857933154483459,0.0751345532831001,6.424869023905388,7.501634457883413,1,0,0.5198647766884305
control_000200,user_8749,user_73056,463,1056,2022-01-01,Synthetic control post #200,2025-01-28,en,True,photo,,47,35,6,2038,23,3,"photography,digitalart",control,False,91,0.04465161923454367,0,7.620214770574455,3.871201010907891,3.58351893845611,4.5217885770490405,0.04465161923454367,6.139884552226255,6.963189985870238,1,0,0.507843283713633
control_000430,user_3289,user_60699,540,893,2022-01-01,Synthetic control post #430,2025-02-23,en,True,photo,,88,32,25,3998,37,4,digitalart,control,False,149,0.03726863431715858,0,8.293799608846818,4.48863636973214,3.4965075614664802,5.0106352940962555,0.03726863431715858,6.293419278846481,6.795705775173514,1,0,0.5021783958460487
control_000621,user_9048,user_89506,561,1589,2022-01-01,Synthetic control post #621,2025-01-23,en,True,photo,,156,84,28,6650,69,23,"digitalart,portrait,photography",control,False,291,0.0437593984962406,0,8.802522498284421,5.056245805348308,4.442651256490317,5.676753802268282,0.0437593984962406,6.331501849893691,7.371489295214277,1,0,0.5171548983955817
control_000763,user_5066,user_58062,625,601,2022-01-01,Synthetic control post #763,2025-01-21,en,True,photo,,161,78,30,4465,25,17,portrait,control,False,286,0.06405375139977604,0,8.404248432400102,5.087596335232384,4.3694478524670215,5.659482215759621,0.06405375139977604,6.439350371100098,6.400257445308821,1,0,0.4905225201300271
control_000202,user_8500,user_80345,272,448,2022-01-01,Synthetic control post #202,2025-03-22,en,True,photo,,241,83,54,7062,97,15,"digitalart,portrait,photography",control,False,393,0.055649957519116396,0,8.862625169408922,5.488937726156687,4.430816798843313,5.976350909297934,0.055649957519116396,5.60947179518496,6.1070228877422545,1,0,0.48932843229777184
control_000675,user_8843,user_16261,881,502,2022-01-01,Synthetic control post #675,2025-03-05,en,True,photo,,56,27,7,1688,5,4,"artistsontwitter,digitalart",control,False,94,0.05568720379146919,0,7.4318919168078,4.04305126783455,3.332204510175204,4.553876891600541,0.05568720379146919,6.782192056006791,6.220590170099739,1,0,0.48303566005702425
control_000269,user_3571,user_35209,584,1230,2022-01-01,Synthetic control post #269,2025-04-23,en,True,photo,,143,42,12,2725,10,9,digitalart,control,False,206,0.07559633027522936,0,7.9105906122564775,4.969813299576001,3.7612001156935624,5.332718793265369,0.07559633027522936,6.371611847231857,7.115582126184454,1,0,0.5100480598226919
control_000041,user_7419,user_41453,568,1424,2022-01-01,Synthetic control post #41,2025-01-22,en,True,photo,,355,65,16,5368,54,21,photography,control,False,457,0.08513412816691505,0,8.58839695042257,5.87493073085203,4.189654742026425,6.126869184114185,0.08513412816691505,6.343880434126331,7.261927092702751,1,0,0.5141509481914008
control_000663,user_5446,user_54309,405,1294,2022-01-01,Synthetic control post #663,2025-01-04,en,True,photo,,218,39,25,3727,12,4,"artistsontwitter,digitalart",control,False,286,0.07673732224309096,0,8.223627175805483,5.389071729816501,3.6888794541139363,5.659482215759621,0.07673732224309096,6.0063531596017325,7.166265974133638,1,0,0.5142915781000845
control_000577,user_2160,user_21061,359,1167,2022-01-01,Synthetic control post #577,2025-04-25,en,True,photo,,247,93,42,7670,25,11,"artistsontwitter,photography,portrait",control,False,393,0.05123859191655802,0,8.945202263959297,5.5134287461649825,4.543294782270004,5.976350909297934,0.05123859191655802,5.886104031450156,7.0630481633881725,1,0,0.5125075836472556
control_000062,user_2201,user_77849,435,1027,2022-01-01,Synthetic control post #62,2025-04-17,en,True,photo,,448,58,41,6136,38,25,digitalart,control,False,572,0.09322033898305085,0,8.722091302389098,6.1070228877422545,4.07753744390572,6.35088571671474,0.09322033898305085,6.077642243349034,6.93537044601511,1,0,0.5075990690372258
control_000155,user_9151,user_93517,539,321,2022-01-01,Synthetic control post #155,2025-01-13,en,False,photo,,77,32,9,2608,8,5,"photography,digitalart,artistsontwitter",control,False,123,0.04716257668711656,0,7.866722285136729,4.356708826689592,3.4965075614664802,4.820281565605037,0.04716257668711656,6.29156913955832,5.7745515455444085,0,0,0.4717541250912424
control_000579,user_1436,user_46694,389,1520,2022-01-01,Synthetic control post #579,2025-03-14,en,True,photo,,324,68,34,5338,47,5,digitalart,control,False,431,0.08074185088047958,0,8.582793648500186,5.783825182329737,4.23410650459726,6.068425588244111,0.08074185088047958,5.966146739123692,7.327123292259293,1,0,0.5188761438768414
control_000561,user_2817,user_42647,1670,147,2022-01-01,Synthetic control post #561,2025-03-06,en,False,photo,,161,88,25,6314,39,19,"portrait,photography,artistsontwitter",control,False,293,0.046404814697497625,0,8.750683034784592,5.087596335232384,4.48863636973214,5.683579767338681,0.046404814697497625,7.421177528595393,4.997212273764115,0,0,0.4423745196542398
control_000704,user_6805,user_47867,490,1520,2022-01-01,Synthetic control post #704,2025-04-09,en,True,photo,,142,34,7,2474,30,3,"photography,artistsontwitter",control,False,186,0.07518189167340339,0,7.813995675002791,4.962844630259907,3.5553480614894135,5.231108616854587,0.07518189167340339,6.19644412779452,7.327123292259293,1,0,0.5170497095254512
control_000653,user_9710,user_13443,313,1799,2022-01-01,Synthetic control post #653,2025-03-23,en,True,photo,,273,60,16,4645,37,21,"digitalart,artistsontwitter",control,False,370,0.07965554359526372,0,8.443761913330354,5.6131281063880705,4.110873864173311,5.916202062607435,0.07965554359526372,5.749392985908253,7.495541943884256,1,0,0.5250564610736856
control_000109,user_8244,user_11344,326,1036,2022-01-01,Synthetic control post #109,2025-04-27,en,True,photo,,373,77,15,5994,89,12,portrait,control,False,477,0.07957957957957958,0,8.698681067461614,5.924255797414532,4.356708826689592,6.169610732491456,0.07957957957957958,5.7899601708972535,6.9440872082295275,1,0,0.5101141728177107
control_000658,user_9613,user_56629,453,269,2022-01-01,Synthetic control post #658,2025-01-16,en,True,photo,,276,26,32,4734,34,8,"digitalart,photography",control,False,342,0.07224334600760456,0,8.462737005620179,5.6240175061873385,3.295836866004329,5.8377304471659395,0.07224334600760456,6.118097198041348,5.598421958998375,1,0,0.4718156075690306
control_000190,user_2069,user_18348,1194,703,2022-01-01,Synthetic control post #190,2025-04-13,en,True,photo,,126,18,9,3263,33,14,photography,control,False,167,0.05117989580140975,0,8.090708716083997,4.844187086458591,2.9444389791664403,5.123963979403259,0.05117989580140975,7.085901464365611,6.556778356158042,1,0,0.48954387870084515
control_000322,user_3072,user_84251,515,1971,2022-01-01,Synthetic control post #322,2025-01-24,en,True,photo,,475,99,44,6229,91,19,"photography,portrait",control,False,637,0.10226360571520308,0,8.737131611781498,6.16541785423142,4.605170185988092,6.45833828334479,0.10226360571520308,6.246106765481563,7.586803535162581,1,0,0.5235384115060826
control_000676,user_2496,user_15580,152,1071,2022-01-01,Synthetic control post #676,2025-02-12,en,True,photo,,301,74,55,6102,33,28,"artistsontwitter,portrait",control,False,458,0.07505735824319895,0,8.716535732544495,5.71042701737487,4.31748811353631,6.129050210060545,0.07505735824319895,5.030437921392435,6.977281341630747,1,0,0.5170215785755928
control_000573,user_9266,user_88644,474,56,2022-01-01,Synthetic control post #573,2025-04-03,en,True,photo,,210,20,15,3440,47,11,"photography,artistsontwitter,portrait",control,False,256,0.07441860465116279,0,8.14351740579748,5.351858133476067,3.044522437723423,5.54907608489522,0.07441860465116279,6.163314804034641,4.04305126783455,1,0,0.4305865126990772
control_000651,user_9178,user_62732,283,1731,2022-01-01,Synthetic control post #651,2025-02-25,en,True,photo,,276,149,63,9336,85,25,"digitalart,photography",control,False,513,0.05494858611825193,0,9.141740280483926,5.6240175061873385,5.0106352940962555,6.2422232654551655,0.05494858611825193,5.648974238161206,7.4570320891223805,1,0,0.5248321062653233
control_000417,user_9040,user_10273,364,1334,2022-01-01,Synthetic control post #417,2025-02-21,en,False,photo,,492,63,40,6296,21,28,photography,control,False,623,0.09895171537484117,0,8.747828608488742,6.20050917404269,4.1588830833596715,6.436150368369428,0.09895171537484117,5.8998973535824915,7.19668657083435,0,0,0.5125858304517695
control_000176,user_7883,user_52725,668,1291,2022-01-01,Synthetic control post #176,2025-04-25,en,True,photo,,347,30,51,5179,48,7,"portrait,photography",control,False,435,0.08399304885112956,0,8.55256033525353,5.8522024797744745,3.4339872044851463,6.077642243349034,0.08399304885112956,6.505784060128229,7.163946684342547,1,0,0.510266465407834
control_000669,user_7064,user_23280,686,1006,2022-01-01,Synthetic control post #669,2025-02-06,en,True,photo,,303,76,30,5773,69,11,"photography,artistsontwitter,portrait",control,False,420,0.07275246838732029,0,8.661120360222881,5.717027701406222,4.343805421853684,6.042632833682381,0.07275246838732029,6.532334292222349,6.914730892718563,1,0,0.503440950566151
control_000213,user_8390,user_46746,232,470,2022-01-01,Synthetic control post #213,2025-01-27,en,False,photo,,88,42,43,4352,45,19,"artistsontwitter,photography",control,False,192,0.04411764705882353,0,8.378620541552298,4.48863636973214,3.7612001156935624,5.262690188904886,0.04411764705882353,5.4510384535657,6.154858094016418,0,0,0.48849692906034586
control_000402,user_9784,user_73641,618,804,2022-01-01,Synthetic control post #402,2025-03-26,en,True,photo,,687,105,66,8733,90,24,"artistsontwitter,photography,digitalart",control,False,882,0.10099622122981793,0,9.074978734045507,6.5337888379333435,4.663439094112067,6.78332520060396,0.10099622122981793,6.428105272684596,6.690842277418564,1,0,0.4983250028538126
control_000311,user_6034,user_81831,346,1264,2022-01-01,Synthetic control post #311,2025-01-09,en,False,photo,,319,51,74,7757,57,38,portrait,control,False,482,0.06213742426195694,0,8.956479847999912,5.768320995793772,3.9512437185814275,6.180016653652572,0.06213742426195694,5.849324779946859,7.142827401161621,0,0,0.5115581993735988
control_000749,user_2023,user_45443,158,847,2022-01-01,Synthetic control post #749,2025-03-17,en,True,photo,,245,72,63,8632,46,24,"digitalart,portrait",control,False,404,0.04680259499536608,0,9.063347348235522,5.5053315359323625,4.290459441148391,6.003887067106539,0.04680259499536608,5.0689042022202315,6.742880635791903,1,0,0.5104983904865438
